Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,1:00PM ET,boxscore,W,,1-0,@,New Orleans Saints,20.0,13.0,19.0,276.0,130.0,146.0,,21.0,315.0,208.0,107.0,,5.26,-1.36,1.92
2,Sun,September 14,4:05PM ET,boxscore,W,,2-0,,Carolina Panthers,27.0,22.0,16.0,293.0,211.0,82.0,1.0,26.0,352.0,303.0,49.0,2.0,7.39,0.07,0.13
3,Sun,September 21,4:25PM ET,boxscore,L,,2-1,@,San Francisco 49ers,15.0,16.0,16.0,260.0,154.0,106.0,,19.0,355.0,282.0,73.0,1.0,0.54,0.76,-2.12
4,Thu,September 25,8:15PM ET,boxscore,L,,2-2,,Seattle Seahawks,20.0,23.0,18.0,253.0,164.0,89.0,2.0,20.0,384.0,229.0,155.0,1.0,-0.23,-10.15,6.6
5,Sun,October 5,4:05PM ET,boxscore,L,,2-3,,Tennessee Titans,21.0,22.0,16.0,360.0,192.0,168.0,3.0,20.0,327.0,249.0,78.0,2.0,-0.32,1.31,-1.53
6,Sun,October 12,1:00PM ET,boxscore,L,,2-4,@,Indianapolis Colts,27.0,31.0,25.0,400.0,312.0,88.0,1.0,25.0,355.0,205.0,150.0,1.0,12.05,-14.77,0.87
7,Sun,October 19,4:25PM ET,boxscore,L,,2-5,,Green Bay Packers,23.0,27.0,23.0,330.0,236.0,94.0,1.0,19.0,262.0,168.0,94.0,,5.06,-9.17,0.05
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Mon,November 3,8:15PM ET,preview,,,,@,Dallas Cowboys,,,,,,,,,,,,,,,
10,Sun,November 9,4:05PM ET,preview,,,,@,Seattle Seahawks,,,,,,,,,,,,,,,
11,Sun,November 16,4:05PM ET,preview,,,,,San Francisco 49ers,,,,,,,,,,,,,,,
12,Sun,November 23,4:05PM ET,preview,,,,,Jacksonville Jaguars,,,,,,,,,,,,,,,
13,Sun,November 30,1:00PM ET,preview,,,,@,Tampa Bay Buccaneers,,,,,,,,,,,,,,,
14,Sun,December 7,4:25PM ET,preview,,,,,Los Angeles Rams,,,,,,,,,,,,,,,
15,Sun,December 14,1:00PM ET,preview,,,,@,Houston Texans,,,,,,,,,,,,,,,
16,Sun,December 21,4:05PM ET,preview,,,,,Atlanta Falcons,,,,,,,,,,,,,,,
17,Sun,December 28,1:00PM ET,preview,,,,@,Cincinnati Bengals,,,,,,,,,,,,,,,
18,Sun,January 4,1:00PM ET,preview,,,,@,Los Angeles Rams,,,,,,,,,,,,,,,
