Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Def Interceptions,Fumbles,Fumbles,Fumbles,Fumbles,Fumbles,Unnamed: 16_level_0,Tackles,Tackles,Tackles,Tackles,Unnamed: 21_level_0,Unnamed: 22_level_0
Rk,Player,Age,Pos,G,GS,Int,Yds,IntTD,Lng,PD,FF,Fmb,FR,Yds,FRTD,Sk,Comb,Solo,Ast,TFL,Sfty,Awards
1.0,Bertrand Berry,28.0,RDE,16,16,0,0,0,0,4,3,0,1,3,0,11.5,37.0,25.0,12.0,9.0,0,
2.0,Matt Lepsis,29.0,RT,16,16,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
3.0,Trevor Pryce,28.0,LDE,16,16,0,0,0,0,1,2,1,1,0,0,8.5,44.0,33.0,11.0,9.0,0,AP DPoY-4
4.0,Lenny Walls,24.0,LCB,16,16,1,0,0,0,15,1,0,1,0,0,0.0,58.0,53.0,5.0,6.0,0,
5.0,Al Wilson,26.0,MLB,16,16,0,0,0,0,7,0,0,2,0,0,1.0,88.0,70.0,18.0,5.0,0,PB
6.0,Shannon Sharpe,35.0,TE,15,15,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
7.0,Darius Holland,30.0,RDT,16,14,0,0,0,0,4,0,0,0,0,0,0.0,32.0,23.0,9.0,3.0,0,
8.0,Ephraim Salaam,27.0,LT,14,14,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0,
9.0,Clinton Portis,22.0,RB,13,13,0,0,0,0,0,0,3,1,0,0,0.0,0.0,0.0,0.0,0.0,0,PB
10.0,Kenoy Kennedy,26.0,SS,13,12,1,0,0,0,8,1,0,1,0,0,1.0,57.0,42.0,15.0,1.0,0,
11.0,Kelly Herndon,27.0,RCB,15,11,3,19,0,16,17,3,0,1,0,0,0.0,66.0,60.0,6.0,3.0,0,
12.0,Jake Plummer,29.0,QB,11,11,0,0,0,0,0,0,4,3,0,0,0.0,0.0,0.0,0.0,0.0,0,AP CPoY-8
13.0,Sam Brandon,24.0,FS,16,10,1,0,0,0,9,0,0,0,0,0,0.0,53.0,37.0,16.0,1.0,0,
