season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,15:00,,,NE 30,0,0,"3-S.Gostkowski kicks 70 yards from NE 30 to end zone, Touchback.",0.814,0.021,kickoff,,,,,,,,S.Gostkowski,,,,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,14:27,1,10,NYJ 20,0,0,(14:27) (Shotgun) 10-C.Pennington pass short right to 89-J.Cotchery to NYJ 29 for 9 yards (50-M.Vrabel).,0.834,1.048,pass,,C.Pennington,,J.Cotchery,,,,,,,M.Vrabel,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,14:27,2,1,NYJ 29,0,0,"(14:27) (No Huddle) 20-T.Jones right guard to NYJ 31 for 2 yards (94-T.Warren, 50-M.Vrabel).",1.882,-0.210,run,,,T.Jones,,,,,,,,M.Vrabel,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,13:43,1,10,NYJ 31,0,0,"(13:43) (No Huddle) 29-L.Washington left end to NYJ 34 for 3 yards (97-J.Green, 27-E.Hobbs).",1.672,-0.209,run,,,L.Washington,,,,,,,,E.Hobbs,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,12:58,2,7,NYJ 34,0,0,"(12:58) (No Huddle) 10-C.Pennington pass short left to 29-L.Washington to NYJ 45 for 11 yards (26-E.Wilson, 27-E.Hobbs).",1.463,1.090,pass,,C.Pennington,,L.Washington,,,,,,,E.Hobbs,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,12:17,1,10,NYJ 45,0,0,(12:17) (No Huddle) 20-T.Jones right tackle to NYJ 46 for 1 yard (54-T.Bruschi).,2.553,-0.399,run,,,T.Jones,,,,,,,,T.Bruschi,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,11:47,2,9,NYJ 46,0,0,(11:47) (No Huddle) 10-C.Pennington pass incomplete short right to 89-J.Cotchery (96-A.Thomas).,2.154,-0.832,pass,,C.Pennington,,,,,,,,,,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,11:42,3,9,NYJ 46,0,0,"(11:42) (No Huddle, Shotgun) 10-C.Pennington pass short right to 89-J.Cotchery to NE 46 for 8 yards (36-J.Sanders).",1.322,-0.179,pass,,C.Pennington,,J.Cotchery,,,,,,,J.Sanders,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,10:57,4,1,NE 46,0,0,"(10:57) 7-B.Graham punts 37 yards to NE 9, Center-85-J.Dearth, fair catch by 33-K.Faulk.",1.143,-0.579,punt,,,,,,,B.Graham,,K.Faulk,,,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,10:51,1,10,NE 9,0,0,"(10:51) 39-L.Maroney right tackle to NE 20 for 11 yards (99-B.Thomas, 26-E.Coleman).",-0.564,0.711,run,,,L.Maroney,,,,,,,,E.Coleman,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,10:22,1,10,NE 20,0,0,(10:22) 39-L.Maroney left guard to NE 24 for 4 yards (93-K.Coleman).,0.148,-0.158,run,,,L.Maroney,,,,,,,,K.Coleman,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,09:40,2,6,NE 24,0,0,(9:40) 39-L.Maroney right guard to NE 30 for 6 yards (92-S.Ellis).,-0.011,0.823,run,,,L.Maroney,,,,,,,,S.Ellis,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,08:56,1,10,NE 30,0,0,(8:56) 12-T.Brady pass short left to 83-W.Welker to NE 39 for 9 yards (54-V.Hobson).,0.812,0.828,pass,,T.Brady,,W.Welker,,,,,,,V.Hobson,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,08:30,2,1,NE 39,0,0,"(8:30) 39-L.Maroney right tackle to NE 45 for 6 yards (93-K.Coleman, 63-D.Robertson).",1.640,0.161,run,,,L.Maroney,,,,,,,,D.Robertson,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,07:58,1,10,NE 45,0,0,"(7:58) 39-L.Maroney up the middle to NE 46 for 1 yard (26-E.Coleman, 92-S.Ellis).",1.801,-0.376,run,,,L.Maroney,,,,,,,,S.Ellis,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,07:23,2,9,NE 46,0,0,(7:23) (Shotgun) 12-T.Brady pass short right to 83-W.Welker to NYJ 44 for 10 yards (99-B.Thomas).,1.426,1.186,pass,,T.Brady,,W.Welker,,,,,,,B.Thomas,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,06:51,1,10,NYJ 44,0,0,(6:51) (Shotgun) 34-S.Morris left tackle to NYJ 31 for 13 yards (25-K.Rhodes).,2.611,1.001,run,,,S.Morris,,,,,,,,K.Rhodes,,,,
2007,1,September 9,away,New York Jets,https://www.pro-football-reference.com/boxscores/200709090nyj.htm,1,06:13,1,10,NYJ 31,0,0,(6:13) (Shotgun) 12-T.Brady pass short right to 81-R.Moss to NYJ 13 for 18 yards (36-D.Barrett).,3.612,1.160,pass,,T.Brady,,R.Moss,,,,,,,D.Barrett,,,,
