season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,15:00,,,"NE 35",0,0,"13-J.Slye kicks 65 yards from NE 35 to end zone, Touchback to the CIN 30. PENALTY on NE-24-D.Pettus, Illegal Formation, 5 yards, enforced at CIN 30.",1.474,0.562,kickoff,,,,,,,,J.Slye,,,,,,,D.Pettus
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,15:00,1,10,"CIN 35",0,0,"(15:00) (Shotgun) 31-Z.Moss right guard to CIN 39 for 4 yards (48-J.Tavai; 95-D.Ekuale).",2.036,-0.004,run,,,Z.Moss,,,,,,,,J.Tavai,D.Ekuale,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,14:20,2,6,"CIN 39",0,0,"(14:20) (No Huddle, Shotgun) 9-J.Burrow sacked at CIN 35 for -4 yards (99-K.White). FUMBLES (99-K.White) [99-K.White], and recovers at CIN 36.",2.033,-1.163,pass,,J.Burrow,,,,K.White,,,,,K.White,,K.White,J.Burrow,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,13:34,3,9,"CIN 36",0,0,"(13:34) (Shotgun) 9-J.Burrow pass short right to 88-M.Gesicki to CIN 43 for 7 yards (25-M.Jones; 8-J.Bentley).",0.870,-0.686,pass,,J.Burrow,,M.Gesicki,,,,,,,M.Jones,J.Bentley,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,12:55,4,2,"CIN 43",0,0,"(12:55) 8-R.Rehkow punts 57 yards to end zone, Center-48-C.Adomitis, Touchback.",0.184,-0.643,punt,,,,,,,R.Rehkow,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,12:47,1,10,"NE 20",0,0,"(12:47) (Shotgun) 7-J.Brissett pass short left to 85-H.Henry to NE 29 for 9 yards (29-C.Taylor-Britt).",0.459,0.945,pass,,J.Brissett,,H.Henry,,,,,,,C.Taylor-Britt,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,11:56,2,1,"NE 29",0,0,"(11:56) 70-C.Wallace reported in as eligible. 38-R.Stevenson right guard pushed ob at NE 43 for 14 yards (22-G.Stone).",1.403,0.658,run,,,R.Stevenson,,,,,,,,G.Stone,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,11:23,1,10,"NE 43",0,0,"(11:23) 38-R.Stevenson left guard to NE 47 for 4 yards (24-V.Bell; 57-G.Pratt).",2.062,-0.055,run,,,R.Stevenson,,,,,,,,V.Bell,G.Pratt,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,10:42,2,6,"NE 47",0,0,"(10:42) 38-R.Stevenson right tackle to NE 45 for -2 yards (55-L.Wilson).",2.007,-1.262,run,,,R.Stevenson,,,,,,,,L.Wilson,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,10:03,3,8,"NE 45",0,0,"(10:03) (Shotgun) 7-J.Brissett pass incomplete short left to 2-K.Osborn (23-D.Hill).",0.745,-1.550,pass,,J.Brissett,,K.Osborn,,,,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,09:59,4,8,"NE 45",0,0,"(9:59) 17-B.Baringer punts 44 yards to CIN 11, Center-49-J.Cardona, fair catch by 15-C.Jones.",-0.805,0.438,punt,,,,,,,B.Baringer,,C.Jones,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,09:52,1,10,"CIN 11",0,0,"(9:52) (Shotgun) 31-Z.Moss right guard to CIN 12 for 1 yard (95-D.Ekuale).",0.367,-0.492,run,,,Z.Moss,,,,,,,,D.Ekuale,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,09:12,2,9,"CIN 12",0,0,"(9:12) (Shotgun) 31-Z.Moss up the middle to CIN 15 for 3 yards (92-D.Godchaux, 8-J.Bentley).",-0.126,-0.460,run,,,Z.Moss,,,,,,,,J.Bentley,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,08:29,3,6,"CIN 15",0,0,"(8:29) (Shotgun) 9-J.Burrow scrambles right end ran ob at CIN 29 for 14 yards (5-J.Peppers). Penalty on CIN-64-T.Karras, Offensive Holding, offsetting, enforced at CIN 15 - No Play. Penalty on NE-0-C.Gonzalez, Illegal Contact, offsetting.",-0.585,-0.006,no_play,,,,,,,,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,08:07,3,6,"CIN 15",0,0,"(8:07) (Shotgun) 9-J.Burrow pass short middle to 87-T.Hudson to CIN 20 for 5 yards (25-M.Jones).",-0.592,-0.588,pass,,J.Burrow,,T.Hudson,,,,,,,M.Jones,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,07:28,4,1,"CIN 20",0,0,"(7:28) 8-R.Rehkow punts 80 yards to end zone, Center-48-C.Adomitis, Touchback.",-1.179,0.732,punt,,,,,,,R.Rehkow,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,07:18,1,10,"NE 20",0,0,"(7:18) 70-C.Wallace reported in as eligible. 38-R.Stevenson left tackle to NE 27 for 7 yards (59-A.Davis-Gaither; 92-B.Hill).",0.447,0.452,run,,,R.Stevenson,,,,,,,,A.Davis-Gaither,B.Hill,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,06:40,2,3,"NE 27",0,0,"(6:40) 7-J.Brissett scrambles left end pushed ob at NE 33 for 6 yards (98-S.Rankins).",0.899,0.461,run,,,J.Brissett,,,,,,,,S.Rankins,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,05:59,1,10,"NE 33",0,0,"(5:59) (Shotgun) 7-J.Brissett pass short right to 81-A.Hooper pushed ob at NE 49 for 16 yards (22-G.Stone) [55-L.Wilson].",1.360,1.099,pass,,J.Brissett,,A.Hooper,,,,,,,G.Stone,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,05:18,1,10,"NE 49",0,0,"(5:18) 4-A.Gibson left guard to CIN 49 for 2 yards (23-D.Hill).",2.460,-0.441,run,,,A.Gibson,,,,,,,,D.Hill,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,04:39,2,8,"CIN 49",0,0,"(4:39) 7-J.Brissett pass incomplete short right to 81-A.Hooper.",2.018,-0.869,pass,,J.Brissett,,A.Hooper,,,,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,04:34,3,8,"CIN 49",0,0,"(4:34) (Shotgun) 7-J.Brissett pass short middle to 3-D.Douglas to CIN 40 for 9 yards (20-D.Turner) [91-T.Hendrickson].",1.149,2.080,pass,,J.Brissett,,D.Douglas,,,,,,,D.Turner,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,03:55,1,10,"CIN 40",0,0,"(3:55) 70-C.Wallace reported in as eligible. 4-A.Gibson right guard to CIN 32 for 8 yards (22-G.Stone).",3.229,0.560,run,,,A.Gibson,,,,,,,,G.Stone,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,03:19,2,2,"CIN 32",0,0,"(3:19) 38-R.Stevenson left guard to CIN 29 for 3 yards (57-G.Pratt, 94-S.Hubbard).",3.788,0.191,run,,,R.Stevenson,,,,,,,,S.Hubbard,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,02:44,1,10,"CIN 29",0,0,"(2:44) 7-J.Brissett pass incomplete short right to 81-A.Hooper (57-G.Pratt).",3.979,-0.461,pass,,J.Brissett,,A.Hooper,,,,,,,,,,,
2024,1,"September 8",away,"Cincinnati Bengals",https://www.pro-football-reference.com/boxscores/202409080cin.htm,1,02:38,2,10,"CIN 29",0,0,"(2:38) (Shotgun) PENALTY on NE-59-V.Lowe, False Start, 5 yards, enforced at CIN 29 - No Play.",3.518,-0.923,no_play,,,,,,,,,,,,,,,V.Lowe
