season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,15:00,,,"NE 35",0,0,"36-A.Borregales kicks 65 yards from NE 35 to LV 0. 23-D.Laube to LV 34 for 34 yards (15-M.Mapu).",0.770,0.555,kickoff,,,,,,,,A.Borregales,D.Laube,,M.Mapu,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,14:55,1,10,"LV 34",0,0,"(14:55) (Shotgun) 7-G.Smith pass short middle to 89-B.Bowers to NE 43 for 23 yards (21-J.Hawkins) [2-H.Landry].",1.326,1.540,pass,,G.Smith,,B.Bowers,,,,,,,J.Hawkins,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,14:21,1,10,"NE 43",0,0,"(14:21) 2-A.Jeanty right guard to NE 34 for 9 yards (28-A.Austin; 53-C.Elliss).",2.866,0.773,run,,,A.Jeanty,,,,,,,,A.Austin,C.Elliss,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,13:47,2,1,"NE 34",0,0,"(13:47) (Shotgun) 7-G.Smith pass short left to 10-D.Thornton ran ob at NE 25 for 9 yards (28-A.Austin).",3.639,0.641,pass,,G.Smith,,D.Thornton,,,,,,,A.Austin,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,13:09,1,10,"NE 25",0,0,"(13:09) 2-A.Jeanty right guard to NE 21 for 4 yards (2-H.Landry).",4.281,-0.085,run,,,A.Jeanty,,,,,,,,H.Landry,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,12:28,2,6,"NE 21",0,0,"(12:28) (Shotgun) 7-G.Smith pass incomplete short right to 1-T.Tucker.",4.196,-0.605,pass,,G.Smith,,T.Tucker,,,,,,,,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,12:23,3,6,"NE 21",0,0,"(12:23) (Shotgun) PENALTY on LV-66-D.Parham, False Start, 5 yards, enforced at NE 21 - No Play.",3.591,-0.699,no_play,,,,,,,,,,,,,,,D.Parham
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,12:23,3,11,"NE 26",0,6,"(12:23) (Shotgun) 7-G.Smith pass deep right to 1-T.Tucker for 26 yards, TOUCHDOWN.",2.892,4.108,pass,,G.Smith,,T.Tucker,,,,,,,,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,12:17,,,"NE 15",0,7,"8-D.Carlson extra point is GOOD, Center-50-J.Bobenmoyer, Holder-6-A.Cole.",0.932,0.068,extra_point,,,,,,,,D.Carlson,,,,,,,
2025,1,"September 7",home,"Las Vegas Raiders",https://www.pro-football-reference.com/boxscores/202509070nwe.htm,1,12:17,,,"LV 35",0,7,"8-D.Carlson kicks 59 yards from LV 35 to NE 6. 4-A.Gibson to NE 47 for 41 yards (44-T.Eichenberg).",1.446,1.468,kickoff,,,,,,,,D.Carlson,A.Gibson,,T.Eichenberg,,,,
