season,week,game_date,game_site,opponent,boxscore_url,quarter,time,down,yds_to_go,location,patriots_score,opponent_score,detail,epb,epa,play_type,two_point_attempt,passer,rusher,receiver,interceptor,sacker,punter,kicker,returner,blocker,tackler_1,tackler_2,forced_fumble_player,fumble_recovery_player,penalized_player
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,15:00,,,NE 35,0,0,"3-S.Gostkowski kicks 65 yards from NE 35 to end zone, Touchback.",1.515,0.000,kickoff,,,,,,,,S.Gostkowski,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,15:00,1,10,ARI 25,0,0,(15:00) 31-D.Johnson left tackle to ARI 27 for 2 yards (97-A.Branch).,1.515,-0.441,run,,,D.Johnson,,,,,,,,A.Branch,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,14:25,2,8,ARI 27,0,0,(14:25) (Shotgun) 3-C.Palmer pass short left to 84-J.Gresham to ARI 40 for 13 yards (32-D.McCourty).,1.074,1.296,pass,,C.Palmer,,J.Gresham,,,,,,,D.McCourty,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,13:45,1,10,ARI 40,0,0,(13:45) (Shotgun) 3-C.Palmer pass incomplete deep left to 15-M.Floyd.,2.370,-0.446,pass,,C.Palmer,,M.Floyd,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,13:40,2,10,ARI 40,0,0,(13:40) (Shotgun) 31-D.Johnson right end to ARI 38 for -2 yards (93-J.Sheard).,1.924,-1.273,run,,,D.Johnson,,,,,,,,J.Sheard,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,13:03,3,12,ARI 38,0,0,(13:03) (Shotgun) 3-C.Palmer pass short middle to 11-L.Fitzgerald to ARI 49 for 11 yards (26-L.Ryan) [54-D.Hightower].,0.651,0.230,pass,,C.Palmer,,L.Fitzgerald,,,,,,,L.Ryan,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,12:09,4,1,ARI 49,0,0,"(12:09) (Punt formation) PENALTY on ARI-2-D.Butler, Delay of Game, 5 yards, enforced at ARI 49 - No Play.",0.881,-1.087,no_play,,,,,,,,,,,,,,,D.Butler
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,11:59,4,6,ARI 44,0,0,"(11:59) 2-D.Butler punts 38 yards to NE 18, Center-86-K.Canaday. 80-D.Amendola to NE 26 for 8 yards (20-D.Bucannon).",-0.206,-0.695,punt,,,,,,,D.Butler,,D.Amendola,,D.Bucannon,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,11:47,,,NE 26,0,0,Timeout at 11:47.,0.901,0.000,,,,,,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,11:47,1,10,NE 26,0,0,(11:47) (Shotgun) 10-J.Garoppolo pass incomplete short right to 15-C.Hogan.,0.901,-0.564,pass,,J.Garoppolo,,C.Hogan,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,11:41,2,10,NE 26,0,0,(11:41) 11-J.Edelman right end to NE 26 for no gain (20-D.Bucannon).,0.337,-0.720,run,,,J.Edelman,,,,,,,,D.Bucannon,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,11:02,3,10,NE 26,0,0,(11:02) (Shotgun) 10-J.Garoppolo pass short left to 11-J.Edelman to NE 37 for 11 yards (32-T.Mathieu).,-0.384,1.971,pass,,J.Garoppolo,,J.Edelman,,,,,,,T.Mathieu,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,10:29,1,10,NE 37,0,0,"(10:29) 29-L.Blount right end to NE 39 for 2 yards (22-T.Jefferson). PENALTY on NE-75-T.Karras, Offensive Holding, 9 yards, enforced at NE 37 - No Play.",1.588,-0.959,no_play,,,,,,,,,,,,,,,T.Karras
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,10:01,1,19,NE 28,0,0,(10:01) (Shotgun) 10-J.Garoppolo pass short middle to 11-J.Edelman to NE 47 for 19 yards (22-T.Jefferson).,0.628,1.678,pass,,J.Garoppolo,,J.Edelman,,,,,,,T.Jefferson,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,09:30,1,10,NE 47,0,0,(9:30) (Shotgun) 29-L.Blount up the middle to NE 49 for 2 yards (93-C.Campbell).,2.306,-0.416,run,,,L.Blount,,,,,,,,C.Campbell,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,08:47,2,8,NE 49,0,0,(8:47) (Shotgun) 10-J.Garoppolo pass short left to 11-J.Edelman pushed ob at ARI 43 for 8 yards (22-T.Jefferson).,1.890,1.012,pass,,J.Garoppolo,,J.Edelman,,,,,,,T.Jefferson,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,08:23,1,10,ARI 43,0,0,(8:23) 29-L.Blount right tackle to ARI 37 for 6 yards (51-K.Minter).,2.902,0.483,run,,,L.Blount,,,,,,,,K.Minter,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:42,2,4,ARI 37,6,0,"(7:42) 10-J.Garoppolo pass deep left to 15-C.Hogan for 37 yards, TOUCHDOWN.",3.385,3.615,pass,,J.Garoppolo,,C.Hogan,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:34,,,ARI 15,7,0,"3-S.Gostkowski extra point is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",0.931,0.069,extra_point,,,,,,,,S.Gostkowski,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:34,,,NE 35,7,0,Timeout at 07:34.,1.492,0.000,,,,,,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:34,,,NE 35,7,0,3-S.Gostkowski kicks 65 yards from NE 35 to ARI 0. 38-A.Ellington to ARI 11 for 11 yards (31-J.Jones).,1.492,-1.090,kickoff,,,,,,,,S.Gostkowski,A.Ellington,,J.Jones,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:29,1,10,ARI 11,7,0,(7:29) 3-C.Palmer pass deep left to 15-M.Floyd ran ob at 50 for 39 yards [98-T.Flowers].,0.402,2.589,pass,,C.Palmer,,M.Floyd,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,07:02,1,10,MID 50,7,0,(7:02) (Shotgun) 31-D.Johnson up the middle to NE 47 for 3 yards (90-M.Brown).,2.991,-0.223,run,,,D.Johnson,,,,,,,,M.Brown,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,06:26,2,7,NE 47,7,0,(6:26) (Shotgun) 3-C.Palmer pass incomplete short right to 31-D.Johnson.,2.767,-0.789,pass,,C.Palmer,,D.Johnson,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,06:22,3,7,NE 47,7,0,(6:22) (Shotgun) 3-C.Palmer pass incomplete deep left to 14-J.Nelson.,1.978,-1.686,pass,,C.Palmer,,J.Nelson,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,06:18,4,7,NE 47,7,0,"(6:18) 2-D.Butler punts 39 yards to NE 8, Center-86-K.Canaday, fair catch by 80-D.Amendola.",0.292,0.166,punt,,,,,,,D.Butler,,D.Amendola,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,06:12,,,NE 8,7,0,Timeout at 06:12.,-0.457,0.000,,,,,,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,06:12,1,10,NE 8,7,0,(6:12) (Shotgun) 10-J.Garoppolo pass short left to 28-J.White to NE 29 for 21 yards (51-K.Minter).,-0.457,1.563,pass,,J.Garoppolo,,J.White,,,,,,,K.Minter,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,05:40,1,10,NE 29,7,0,(5:40) 29-L.Blount right tackle to NE 30 for 1 yard (20-D.Bucannon).,1.106,-0.525,run,,,L.Blount,,,,,,,,D.Bucannon,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,05:03,2,9,NE 30,7,0,(5:03) (Shotgun) 10-J.Garoppolo pass incomplete short right to 28-J.White [98-C.Peters].,0.581,-0.706,pass,,J.Garoppolo,,J.White,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,04:57,3,9,NE 30,7,0,"(4:57) (Shotgun) PENALTY on ARI-90-R.Nkemdiche, Neutral Zone Infraction, 5 yards, enforced at NE 30 - No Play.",-0.125,0.542,no_play,,,,,,,,,,,,,,,R.Nkemdiche
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,04:57,3,4,NE 35,7,0,(4:57) 28-J.White up the middle to NE 39 for 4 yards (51-K.Minter).,0.417,1.245,run,,,J.White,,,,,,,,K.Minter,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,04:27,1,10,NE 39,7,0,(4:27) 29-L.Blount up the middle to ARI 48 for 13 yards (27-T.Branch).,1.661,0.909,run,,,L.Blount,,,,,,,,T.Branch,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,03:50,1,10,ARI 48,7,0,"(3:50) (Shotgun) 10-J.Garoppolo pass short right to 11-J.Edelman to ARI 45 for 3 yards (32-T.Mathieu, 92-F.Rucker).",2.570,-0.128,pass,,J.Garoppolo,,J.Edelman,,,,,,,F.Rucker,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,03:18,2,7,ARI 45,7,0,(3:18) 29-L.Blount right tackle to ARI 43 for 2 yards (22-T.Jefferson).,2.442,-0.605,run,,,L.Blount,,,,,,,,T.Jefferson,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,02:40,3,5,ARI 43,7,0,(2:40) (Shotgun) 10-J.Garoppolo pass short right to 28-J.White to ARI 36 for 7 yards (32-T.Mathieu).,1.836,1.758,pass,,J.Garoppolo,,J.White,,,,,,,T.Mathieu,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,02:02,1,10,ARI 36,7,0,(2:02) 10-J.Garoppolo pass incomplete deep middle to 19-M.Mitchell.,3.594,-0.465,pass,,J.Garoppolo,,M.Mitchell,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,01:56,2,10,ARI 36,7,0,(1:56) 11-J.Edelman left end to ARI 29 for 7 yards (22-T.Jefferson).,3.130,0.240,run,,,J.Edelman,,,,,,,,T.Jefferson,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,01:10,3,3,ARI 29,7,0,(1:10) (Shotgun) 10-J.Garoppolo pass incomplete short left to 80-D.Amendola (27-T.Branch).,3.370,-1.418,pass,,J.Garoppolo,,D.Amendola,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,01:05,4,3,ARI 29,10,0,"(1:05) 3-S.Gostkowski 47 yard field goal is GOOD, Center-49-J.Cardona, Holder-6-R.Allen.",1.952,1.048,field_goal,,,,,,,,S.Gostkowski,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,01:00,,,NE 35,10,0,Timeout at 01:00.,1.497,0.000,,,,,,,,,,,,,,,,
2016,1,September 11,away,Arizona Cardinals,https://www.pro-football-reference.com/boxscores/201609110crd.htm,1,01:00,,,NE 35,10,0,3-S.Gostkowski kicks 67 yards from NE 35 to ARI -2. 38-A.Ellington pushed ob at ARI 19 for 21 yards (32-D.McCourty).,1.497,-0.495,kickoff,,,,,,,,S.Gostkowski,A.Ellington,,D.McCourty,,,,
