Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,4:05PM ET,boxscore,W,,1-0,@,Seattle Seahawks,17.0,13.0,24.0,384.0,265.0,119.0,2.0,14.0,230.0,146.0,84.0,2.0,9.55,4.44,-10.25
2,Sun,September 14,1:00PM ET,boxscore,W,,2-0,@,New Orleans Saints,26.0,21.0,23.0,344.0,267.0,77.0,1.0,21.0,307.0,186.0,121.0,1.0,7.35,-4.01,2.48
3,Sun,September 21,4:25PM ET,boxscore,W,,3-0,,Arizona Cardinals,16.0,15.0,19.0,355.0,282.0,73.0,1.0,16.0,260.0,154.0,106.0,,-0.76,-0.54,2.12
4,Sun,September 28,4:05PM ET,boxscore,L,,3-1,,Jacksonville Jaguars,21.0,26.0,22.0,389.0,306.0,83.0,4.0,18.0,325.0,174.0,151.0,,-0.26,-0.85,-4.55
5,Thu,October 2,8:15PM ET,boxscore,W,OT,4-1,@,Los Angeles Rams,26.0,23.0,27.0,407.0,333.0,74.0,,27.0,456.0,378.0,78.0,2.0,11.07,-12.67,4.6
6,Sun,October 12,4:25PM ET,boxscore,L,,4-2,@,Tampa Bay Buccaneers,19.0,30.0,17.0,363.0,296.0,67.0,2.0,19.0,352.0,248.0,104.0,,-5.35,-15.93,6.77
7,Sun,October 19,8:20PM ET,boxscore,W,,5-2,,Atlanta Falcons,20.0,10.0,23.0,324.0,150.0,174.0,1.0,19.0,292.0,230.0,62.0,1.0,5.61,2.45,-0.03
8,Sun,October 26,1:00PM ET,preview,,,,@,Houston Texans,,,,,,,,,,,,,,,
9,Sun,November 2,1:00PM ET,preview,,,,@,New York Giants,,,,,,,,,,,,,,,
10,Sun,November 9,4:25PM ET,preview,,,,,Los Angeles Rams,,,,,,,,,,,,,,,
11,Sun,November 16,4:05PM ET,preview,,,,@,Arizona Cardinals,,,,,,,,,,,,,,,
12,Mon,November 24,8:15PM ET,preview,,,,,Carolina Panthers,,,,,,,,,,,,,,,
13,Sun,November 30,1:00PM ET,preview,,,,@,Cleveland Browns,,,,,,,,,,,,,,,
14,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
15,Sun,December 14,4:25PM ET,preview,,,,,Tennessee Titans,,,,,,,,,,,,,,,
16,Mon,December 22,8:15PM ET,preview,,,,@,Indianapolis Colts,,,,,,,,,,,,,,,
17,Sun,December 28,8:20PM ET,preview,,,,,Chicago Bears,,,,,,,,,,,,,,,
18,Sun,January 4,1:00PM ET,preview,,,,,Seattle Seahawks,,,,,,,,,,,,,,,
