Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Unnamed: 6_level_0,Unnamed: 7_level_0,Unnamed: 8_level_0,Unnamed: 9_level_0,Score,Score,Offense,Offense,Offense,Offense,Offense,Defense,Defense,Defense,Defense,Defense,Expected Points,Expected Points,Expected Points
Week,Day,Date,Unnamed: 3_level_1,Unnamed: 4_level_1,Unnamed: 5_level_1,OT,Rec,Unnamed: 8_level_1,Opp,Tm,Opp,1stD,TotYd,PassY,RushY,TO,1stD,TotYd,PassY,RushY,TO,Offense,Defense,Sp. Tms
1,Sun,September 7,4:25PM ET,boxscore,L,,0-1,@,Green Bay Packers,13.0,27.0,16.0,246.0,200.0,46.0,1.0,14.0,266.0,188.0,78.0,,-1.14,-11.63,-3.37
2,Sun,September 14,1:00PM ET,boxscore,W,,1-1,,Chicago Bears,52.0,21.0,25.0,511.0,334.0,177.0,,19.0,339.0,205.0,134.0,2.0,32.57,2.08,-7.38
3,Mon,September 22,8:15PM ET,boxscore,W,,2-1,@,Baltimore Ravens,38.0,30.0,24.0,426.0,202.0,224.0,,21.0,318.0,233.0,85.0,1.0,23.46,-8.78,-1.18
4,Sun,September 28,1:00PM ET,boxscore,W,,3-1,,Cleveland Browns,34.0,10.0,16.0,277.0,168.0,109.0,1.0,16.0,249.0,170.0,79.0,3.0,-2.66,19.23,6.68
5,Sun,October 5,4:25PM ET,boxscore,W,,4-1,@,Cincinnati Bengals,37.0,24.0,23.0,365.0,247.0,118.0,1.0,21.0,322.0,237.0,85.0,3.0,16.66,-2.71,1.68
6,Sun,October 12,8:20PM ET,boxscore,L,,4-2,@,Kansas City Chiefs,17.0,30.0,18.0,297.0,199.0,98.0,,26.0,355.0,243.0,112.0,,3.78,-19.22,2.57
7,Mon,October 20,7:00PM ET,boxscore,W,,5-2,,Tampa Bay Buccaneers,24.0,9.0,17.0,379.0,215.0,164.0,2.0,15.0,251.0,210.0,41.0,2.0,0.05,19.03,-2.74
8,,,,,,,,,Bye Week,,,,,,,,,,,,,,,
9,Sun,November 2,1:00PM ET,preview,,,,,Minnesota Vikings,,,,,,,,,,,,,,,
10,Sun,November 9,4:25PM ET,preview,,,,@,Washington Commanders,,,,,,,,,,,,,,,
11,Sun,November 16,8:20PM ET,preview,,,,@,Philadelphia Eagles,,,,,,,,,,,,,,,
12,Sun,November 23,1:00PM ET,preview,,,,,New York Giants,,,,,,,,,,,,,,,
13,Thu,November 27,1:00PM ET,preview,,,,,Green Bay Packers,,,,,,,,,,,,,,,
14,Thu,December 4,8:15PM ET,preview,,,,,Dallas Cowboys,,,,,,,,,,,,,,,
15,Sun,December 14,4:25PM ET,preview,,,,@,Los Angeles Rams,,,,,,,,,,,,,,,
16,Sun,December 21,4:25PM ET,preview,,,,,Pittsburgh Steelers,,,,,,,,,,,,,,,
17,Thu,December 25,4:30PM ET,preview,,,,@,Minnesota Vikings,,,,,,,,,,,,,,,
18,Sun,January 4,1:00PM ET,preview,,,,@,Chicago Bears,,,,,,,,,,,,,,,
